2024-10-08 22:00:23,507 - ==> Logging on master GPU: 0
2024-10-08 22:00:23,507 - ==> Running Trainer: CLSTrainer
2024-10-08 22:00:23,507 - ==> Using GPU: [0, 1, 2, 3, 4, 5, 6, 7] for Training
2024-10-08 22:00:23,507 - ==> Building model
2024-10-08 22:00:24,930 - ==> Creating optimizer
2024-10-08 22:00:24,935 - ==> Native DDP
2024-10-08 22:00:25,194 - ==> Loading dataset: ImageFolderLMDB
2024-10-08 22:00:25,259 - ==> ********** cfg ********** 
seed                                 : 42                                  
2024-10-09 03:29:34,048 - Train: 41.89% [157200/375300]  [125.7/300.0] [batch_t 0.116 (0.119)] [data_t 0.004] [optim_t 0.112] [lr 0.001889] [CE 3.990 (3.980)] [KD 0.000 (0.000)]
2024-10-09 03:29:40,005 - Train: 41.90% [157250/375300]  [125.7/300.0] [batch_t 0.239 (0.119)] [data_t 0.004] [optim_t 0.235] [lr 0.001889] [CE 4.100 (3.967)] [KD 0.000 (0.000)]
2024-10-09 03:29:45,763 - Train: 41.91% [157300/375300]  [125.7/300.0] [batch_t 0.110 (0.115)] [data_t 0.004] [optim_t 0.106] [lr 0.001888] [CE 3.478 (3.979)] [KD 0.000 (0.000)]
2024-10-09 03:29:51,736 - Train: 41.93% [157350/375300]  [125.8/300.0] [batch_t 0.232 (0.119)] [data_t 0.004] [optim_t 0.227] [lr 0.001888] [CE 4.307 (3.986)] [KD 0.000 (0.000)]
2024-10-09 03:29:58,002 - Train: 41.94% [157400/375300]  [125.8/300.0] [batch_t 0.115 (0.125)] [data_t 0.004] [optim_t 0.111] [lr 0.001887] [CE 3.770 (3.932)] [KD 0.000 (0.000)]
2024-10-09 03:30:03,816 - Train: 41.95% [157450/375300]  [125.9/300.0] [batch_t 0.110 (0.116)] [data_t 0.004] [optim_t 0.106] [lr 0.001886] [CE 4.139 (3.971)] [KD 0.000 (0.000)]
2024-10-09 03:30:09,724 - Train: 41.97% [157500/375300]  [125.9/300.0] [batch_t 0.120 (0.118)] [data_t 0.004] [optim_t 0.115] [lr 0.001886] [CE 4.108 (3.931)] [KD 0.000 (0.000)]
2024-10-09 03:30:16,024 - Train: 41.98% [157550/375300]  [125.9/300.0] [batch_t 0.121 (0.126)] [data_t 0.004] [optim_t 0.116] [lr 0.001885] [CE 4.007 (3.979)] [KD 0.000 (0.000)]
2024-10-09 03:30:22,049 - Train: 41.99% [157600/375300]  [126.0/300.0] [batch_t 0.109 (0.120)] [data_t 0.004] [optim_t 0.105] [lr 0.001885] [CE 4.012 (3.981)] [KD 0.000 (0.000)]
2024-10-09 03:30:25,108 - ==> Total time: 5:30:02	 Eta: 7:35:46 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:30:30,045 - Train: 42.01% [157650/375300]  [126.0/300.0] [batch_t 0.269 (0.158)] [data_t 0.004] [optim_t 0.264] [lr 0.001884] [CE 3.812 (3.920)] [KD 0.000 (0.000)]
2024-10-09 03:30:35,895 - Train: 42.02% [157700/375300]  [126.1/300.0] [batch_t 0.119 (0.117)] [data_t 0.004] [optim_t 0.115] [lr 0.001883] [CE 3.985 (3.922)] [KD 0.000 (0.000)]
2024-10-09 03:30:41,823 - Train: 42.03% [157750/375300]  [126.1/300.0] [batch_t 0.117 (0.118)] [data_t 0.004] [optim_t 0.113] [lr 0.001883] [CE 3.778 (3.945)] [KD 0.000 (0.000)]
2024-10-09 03:30:47,766 - Train: 42.05% [157800/375300]  [126.1/300.0] [batch_t 0.235 (0.119)] [data_t 0.004] [optim_t 0.231] [lr 0.001882] [CE 3.800 (3.932)] [KD 0.000 (0.000)]
2024-10-09 03:30:53,614 - Train: 42.06% [157850/375300]  [126.2/300.0] [batch_t 0.111 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.001882] [CE 3.905 (3.911)] [KD 0.000 (0.000)]
2024-10-09 03:30:59,588 - Train: 42.07% [157900/375300]  [126.2/300.0] [batch_t 0.106 (0.119)] [data_t 0.004] [optim_t 0.102] [lr 0.001881] [CE 3.873 (3.959)] [KD 0.000 (0.000)]
2024-10-09 03:31:05,141 - Train: 42.09% [157950/375300]  [126.3/300.0] [batch_t 0.109 (0.111)] [data_t 0.004] [optim_t 0.105] [lr 0.001880] [CE 3.625 (3.934)] [KD 0.000 (0.000)]
2024-10-09 03:31:11,563 - Train: 42.10% [158000/375300]  [126.3/300.0] [batch_t 0.110 (0.128)] [data_t 0.004] [optim_t 0.106] [lr 0.001880] [CE 4.093 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:31:17,587 - Train: 42.11% [158050/375300]  [126.3/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.112] [lr 0.001879] [CE 3.680 (3.947)] [KD 0.000 (0.000)]
2024-10-09 03:31:23,574 - Train: 42.13% [158100/375300]  [126.4/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.001879] [CE 3.805 (3.914)] [KD 0.000 (0.000)]
2024-10-09 03:31:29,943 - Train: 42.14% [158150/375300]  [126.4/300.0] [batch_t 0.217 (0.127)] [data_t 0.004] [optim_t 0.213] [lr 0.001878] [CE 4.242 (3.928)] [KD 0.000 (0.000)]
2024-10-09 03:31:35,820 - Train: 42.15% [158200/375300]  [126.5/300.0] [batch_t 0.119 (0.117)] [data_t 0.004] [optim_t 0.114] [lr 0.001877] [CE 3.993 (3.983)] [KD 0.000 (0.000)]
2024-10-09 03:31:42,006 - Train: 42.17% [158250/375300]  [126.5/300.0] [batch_t 0.116 (0.124)] [data_t 0.004] [optim_t 0.111] [lr 0.001877] [CE 3.724 (3.927)] [KD 0.000 (0.000)]
2024-10-09 03:31:47,896 - Train: 42.18% [158300/375300]  [126.5/300.0] [batch_t 0.114 (0.118)] [data_t 0.004] [optim_t 0.110] [lr 0.001876] [CE 3.896 (3.975)] [KD 0.000 (0.000)]
2024-10-09 03:31:54,231 - Train: 42.19% [158350/375300]  [126.6/300.0] [batch_t 0.123 (0.127)] [data_t 0.004] [optim_t 0.119] [lr 0.001876] [CE 3.731 (3.993)] [KD 0.000 (0.000)]
2024-10-09 03:32:00,134 - Train: 42.21% [158400/375300]  [126.6/300.0] [batch_t 0.110 (0.118)] [data_t 0.004] [optim_t 0.105] [lr 0.001875] [CE 3.775 (3.945)] [KD 0.000 (0.000)]
2024-10-09 03:32:06,377 - Train: 42.22% [158450/375300]  [126.7/300.0] [batch_t 0.123 (0.125)] [data_t 0.004] [optim_t 0.119] [lr 0.001874] [CE 3.923 (3.978)] [KD 0.000 (0.000)]
2024-10-09 03:32:12,691 - Train: 42.23% [158500/375300]  [126.7/300.0] [batch_t 0.122 (0.126)] [data_t 0.004] [optim_t 0.118] [lr 0.001874] [CE 4.156 (4.015)] [KD 0.000 (0.000)]
2024-10-09 03:32:18,737 - Train: 42.25% [158550/375300]  [126.7/300.0] [batch_t 0.116 (0.121)] [data_t 0.004] [optim_t 0.112] [lr 0.001873] [CE 3.343 (3.973)] [KD 0.000 (0.000)]
2024-10-09 03:32:24,728 - Train: 42.26% [158600/375300]  [126.8/300.0] [batch_t 0.109 (0.120)] [data_t 0.004] [optim_t 0.104] [lr 0.001873] [CE 3.745 (3.942)] [KD 0.000 (0.000)]
2024-10-09 03:32:30,582 - Train: 42.27% [158650/375300]  [126.8/300.0] [batch_t 0.125 (0.117)] [data_t 0.004] [optim_t 0.121] [lr 0.001872] [CE 4.029 (3.982)] [KD 0.000 (0.000)]
2024-10-09 03:32:37,212 - Train: 42.29% [158700/375300]  [126.9/300.0] [batch_t 0.116 (0.132)] [data_t 0.004] [optim_t 0.112] [lr 0.001871] [CE 4.012 (3.969)] [KD 0.000 (0.000)]
2024-10-09 03:32:43,354 - Train: 42.30% [158750/375300]  [126.9/300.0] [batch_t 0.119 (0.123)] [data_t 0.004] [optim_t 0.114] [lr 0.001871] [CE 3.945 (3.913)] [KD 0.000 (0.000)]
2024-10-09 03:32:49,368 - Train: 42.31% [158800/375300]  [126.9/300.0] [batch_t 0.109 (0.120)] [data_t 0.004] [optim_t 0.105] [lr 0.001870] [CE 3.716 (3.970)] [KD 0.000 (0.000)]
2024-10-09 03:32:55,753 - Train: 42.33% [158850/375300]  [127.0/300.0] [batch_t 0.114 (0.128)] [data_t 0.004] [optim_t 0.110] [lr 0.001870] [CE 3.696 (3.999)] [KD 0.000 (0.000)]
2024-10-09 03:32:58,781 - ==> Total time: 5:32:36	 Eta: 7:33:04 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:33:03,677 - Train: 42.34% [158900/375300]  [127.0/300.0] [batch_t 0.112 (0.158)] [data_t 0.004] [optim_t 0.107] [lr 0.001869] [CE 3.794 (3.964)] [KD 0.000 (0.000)]
2024-10-09 03:33:09,681 - Train: 42.35% [158950/375300]  [127.1/300.0] [batch_t 0.110 (0.120)] [data_t 0.004] [optim_t 0.106] [lr 0.001868] [CE 4.068 (3.919)] [KD 0.000 (0.000)]
2024-10-09 03:33:15,708 - Train: 42.37% [159000/375300]  [127.1/300.0] [batch_t 0.110 (0.120)] [data_t 0.004] [optim_t 0.106] [lr 0.001868] [CE 4.063 (3.948)] [KD 0.000 (0.000)]
2024-10-09 03:33:21,470 - Train: 42.38% [159050/375300]  [127.1/300.0] [batch_t 0.118 (0.115)] [data_t 0.004] [optim_t 0.114] [lr 0.001867] [CE 4.156 (3.913)] [KD 0.000 (0.000)]
2024-10-09 03:33:27,466 - Train: 42.39% [159100/375300]  [127.2/300.0] [batch_t 0.115 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001867] [CE 3.949 (3.962)] [KD 0.000 (0.000)]
2024-10-09 03:33:33,317 - Train: 42.41% [159150/375300]  [127.2/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.113] [lr 0.001866] [CE 4.279 (3.922)] [KD 0.000 (0.000)]
2024-10-09 03:33:39,265 - Train: 42.42% [159200/375300]  [127.3/300.0] [batch_t 0.107 (0.119)] [data_t 0.004] [optim_t 0.103] [lr 0.001865] [CE 3.996 (4.003)] [KD 0.000 (0.000)]
2024-10-09 03:33:45,146 - Train: 42.43% [159250/375300]  [127.3/300.0] [batch_t 0.118 (0.118)] [data_t 0.004] [optim_t 0.114] [lr 0.001865] [CE 3.588 (3.956)] [KD 0.000 (0.000)]
2024-10-09 03:33:51,316 - Train: 42.45% [159300/375300]  [127.3/300.0] [batch_t 0.244 (0.123)] [data_t 0.004] [optim_t 0.240] [lr 0.001864] [CE 4.028 (3.948)] [KD 0.000 (0.000)]
2024-10-09 03:33:57,288 - Train: 42.46% [159350/375300]  [127.4/300.0] [batch_t 0.107 (0.119)] [data_t 0.004] [optim_t 0.103] [lr 0.001864] [CE 3.886 (4.026)] [KD 0.000 (0.000)]
2024-10-09 03:34:03,173 - Train: 42.47% [159400/375300]  [127.4/300.0] [batch_t 0.126 (0.118)] [data_t 0.004] [optim_t 0.121] [lr 0.001863] [CE 3.916 (3.943)] [KD 0.000 (0.000)]
2024-10-09 03:34:09,191 - Train: 42.49% [159450/375300]  [127.5/300.0] [batch_t 0.114 (0.120)] [data_t 0.004] [optim_t 0.109] [lr 0.001862] [CE 4.289 (3.962)] [KD 0.000 (0.000)]
2024-10-09 03:34:15,279 - Train: 42.50% [159500/375300]  [127.5/300.0] [batch_t 0.121 (0.122)] [data_t 0.004] [optim_t 0.117] [lr 0.001862] [CE 3.915 (3.911)] [KD 0.000 (0.000)]
2024-10-09 03:34:21,357 - Train: 42.51% [159550/375300]  [127.5/300.0] [batch_t 0.112 (0.121)] [data_t 0.004] [optim_t 0.108] [lr 0.001861] [CE 4.047 (3.939)] [KD 0.000 (0.000)]
2024-10-09 03:34:27,311 - Train: 42.53% [159600/375300]  [127.6/300.0] [batch_t 0.111 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.001860] [CE 3.952 (3.957)] [KD 0.000 (0.000)]
2024-10-09 03:34:33,355 - Train: 42.54% [159650/375300]  [127.6/300.0] [batch_t 0.113 (0.121)] [data_t 0.004] [optim_t 0.109] [lr 0.001860] [CE 3.721 (3.935)] [KD 0.000 (0.000)]
2024-10-09 03:34:39,231 - Train: 42.55% [159700/375300]  [127.7/300.0] [batch_t 0.117 (0.117)] [data_t 0.004] [optim_t 0.113] [lr 0.001859] [CE 4.166 (3.993)] [KD 0.000 (0.000)]
2024-10-09 03:34:45,238 - Train: 42.57% [159750/375300]  [127.7/300.0] [batch_t 0.124 (0.120)] [data_t 0.004] [optim_t 0.119] [lr 0.001859] [CE 4.104 (3.943)] [KD 0.000 (0.000)]
2024-10-09 03:34:51,471 - Train: 42.58% [159800/375300]  [127.7/300.0] [batch_t 0.122 (0.125)] [data_t 0.004] [optim_t 0.117] [lr 0.001858] [CE 3.956 (3.954)] [KD 0.000 (0.000)]
2024-10-09 03:34:57,904 - Train: 42.59% [159850/375300]  [127.8/300.0] [batch_t 0.113 (0.129)] [data_t 0.004] [optim_t 0.109] [lr 0.001857] [CE 3.803 (3.922)] [KD 0.000 (0.000)]
2024-10-09 03:35:03,957 - Train: 42.61% [159900/375300]  [127.8/300.0] [batch_t 0.118 (0.121)] [data_t 0.004] [optim_t 0.114] [lr 0.001857] [CE 3.915 (3.942)] [KD 0.000 (0.000)]
2024-10-09 03:35:09,984 - Train: 42.62% [159950/375300]  [127.9/300.0] [batch_t 0.113 (0.120)] [data_t 0.004] [optim_t 0.109] [lr 0.001856] [CE 4.207 (3.890)] [KD 0.000 (0.000)]
2024-10-09 03:35:16,249 - Train: 42.63% [160000/375300]  [127.9/300.0] [batch_t 0.118 (0.125)] [data_t 0.004] [optim_t 0.114] [lr 0.001856] [CE 3.996 (3.960)] [KD 0.000 (0.000)]
2024-10-09 03:35:22,367 - Train: 42.65% [160050/375300]  [127.9/300.0] [batch_t 0.113 (0.122)] [data_t 0.004] [optim_t 0.108] [lr 0.001855] [CE 4.480 (3.972)] [KD 0.000 (0.000)]
2024-10-09 03:35:28,436 - Train: 42.66% [160100/375300]  [128.0/300.0] [batch_t 0.119 (0.121)] [data_t 0.004] [optim_t 0.114] [lr 0.001854] [CE 3.801 (3.988)] [KD 0.000 (0.000)]
2024-10-09 03:35:31,922 - ==> Total time: 5:35:09	 Eta: 7:30:22 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:35:36,911 - Train: 42.67% [160150/375300]  [128.0/300.0] [batch_t 0.114 (0.149)] [data_t 0.004] [optim_t 0.110] [lr 0.001854] [CE 4.090 (3.917)] [KD 0.000 (0.000)]
2024-10-09 03:35:43,087 - Train: 42.69% [160200/375300]  [128.1/300.0] [batch_t 0.119 (0.123)] [data_t 0.004] [optim_t 0.115] [lr 0.001853] [CE 4.066 (3.916)] [KD 0.000 (0.000)]
2024-10-09 03:35:49,056 - Train: 42.70% [160250/375300]  [128.1/300.0] [batch_t 0.108 (0.119)] [data_t 0.004] [optim_t 0.104] [lr 0.001853] [CE 4.118 (3.881)] [KD 0.000 (0.000)]
2024-10-09 03:35:55,085 - Train: 42.71% [160300/375300]  [128.1/300.0] [batch_t 0.116 (0.120)] [data_t 0.004] [optim_t 0.111] [lr 0.001852] [CE 3.994 (3.964)] [KD 0.000 (0.000)]
2024-10-09 03:36:01,003 - Train: 42.73% [160350/375300]  [128.2/300.0] [batch_t 0.112 (0.118)] [data_t 0.004] [optim_t 0.107] [lr 0.001851] [CE 4.143 (3.965)] [KD 0.000 (0.000)]
2024-10-09 03:36:07,116 - Train: 42.74% [160400/375300]  [128.2/300.0] [batch_t 0.112 (0.122)] [data_t 0.004] [optim_t 0.108] [lr 0.001851] [CE 3.855 (3.953)] [KD 0.000 (0.000)]
2024-10-09 03:36:13,330 - Train: 42.75% [160450/375300]  [128.3/300.0] [batch_t 0.117 (0.124)] [data_t 0.004] [optim_t 0.113] [lr 0.001850] [CE 3.883 (3.887)] [KD 0.000 (0.000)]
2024-10-09 03:36:19,288 - Train: 42.77% [160500/375300]  [128.3/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.106] [lr 0.001850] [CE 3.792 (3.980)] [KD 0.000 (0.000)]
2024-10-09 03:36:25,046 - Train: 42.78% [160550/375300]  [128.3/300.0] [batch_t 0.111 (0.115)] [data_t 0.004] [optim_t 0.107] [lr 0.001849] [CE 3.743 (3.927)] [KD 0.000 (0.000)]
2024-10-09 03:36:31,158 - Train: 42.79% [160600/375300]  [128.4/300.0] [batch_t 0.118 (0.122)] [data_t 0.004] [optim_t 0.114] [lr 0.001848] [CE 3.998 (3.974)] [KD 0.000 (0.000)]
2024-10-09 03:36:37,393 - Train: 42.81% [160650/375300]  [128.4/300.0] [batch_t 0.120 (0.125)] [data_t 0.004] [optim_t 0.116] [lr 0.001848] [CE 4.076 (3.906)] [KD 0.000 (0.000)]
2024-10-09 03:36:43,285 - Train: 42.82% [160700/375300]  [128.5/300.0] [batch_t 0.110 (0.118)] [data_t 0.004] [optim_t 0.106] [lr 0.001847] [CE 3.746 (3.971)] [KD 0.000 (0.000)]
2024-10-09 03:36:49,146 - Train: 42.83% [160750/375300]  [128.5/300.0] [batch_t 0.109 (0.117)] [data_t 0.004] [optim_t 0.105] [lr 0.001847] [CE 4.018 (3.937)] [KD 0.000 (0.000)]
2024-10-09 03:36:55,089 - Train: 42.85% [160800/375300]  [128.5/300.0] [batch_t 0.120 (0.119)] [data_t 0.004] [optim_t 0.116] [lr 0.001846] [CE 3.669 (3.939)] [KD 0.000 (0.000)]
2024-10-09 03:37:00,828 - Train: 42.86% [160850/375300]  [128.6/300.0] [batch_t 0.107 (0.115)] [data_t 0.004] [optim_t 0.103] [lr 0.001845] [CE 3.920 (3.965)] [KD 0.000 (0.000)]
2024-10-09 03:37:06,979 - Train: 42.87% [160900/375300]  [128.6/300.0] [batch_t 0.110 (0.123)] [data_t 0.004] [optim_t 0.106] [lr 0.001845] [CE 3.818 (3.968)] [KD 0.000 (0.000)]
2024-10-09 03:37:12,775 - Train: 42.89% [160950/375300]  [128.7/300.0] [batch_t 0.107 (0.116)] [data_t 0.004] [optim_t 0.103] [lr 0.001844] [CE 3.842 (3.984)] [KD 0.000 (0.000)]
2024-10-09 03:37:18,668 - Train: 42.90% [161000/375300]  [128.7/300.0] [batch_t 0.116 (0.118)] [data_t 0.004] [optim_t 0.111] [lr 0.001844] [CE 4.139 (3.930)] [KD 0.000 (0.000)]
2024-10-09 03:37:24,671 - Train: 42.91% [161050/375300]  [128.7/300.0] [batch_t 0.114 (0.120)] [data_t 0.004] [optim_t 0.110] [lr 0.001843] [CE 3.880 (3.939)] [KD 0.000 (0.000)]
2024-10-09 03:37:30,360 - Train: 42.93% [161100/375300]  [128.8/300.0] [batch_t 0.109 (0.114)] [data_t 0.004] [optim_t 0.105] [lr 0.001842] [CE 3.747 (3.950)] [KD 0.000 (0.000)]
2024-10-09 03:37:36,765 - Train: 42.94% [161150/375300]  [128.8/300.0] [batch_t 0.116 (0.128)] [data_t 0.004] [optim_t 0.112] [lr 0.001842] [CE 3.896 (3.962)] [KD 0.000 (0.000)]
2024-10-09 03:37:42,559 - Train: 42.95% [161200/375300]  [128.9/300.0] [batch_t 0.120 (0.116)] [data_t 0.004] [optim_t 0.116] [lr 0.001841] [CE 3.945 (3.958)] [KD 0.000 (0.000)]
2024-10-09 03:37:48,431 - Train: 42.97% [161250/375300]  [128.9/300.0] [batch_t 0.128 (0.117)] [data_t 0.004] [optim_t 0.124] [lr 0.001841] [CE 3.926 (3.942)] [KD 0.000 (0.000)]
2024-10-09 03:37:54,892 - Train: 42.98% [161300/375300]  [128.9/300.0] [batch_t 0.126 (0.129)] [data_t 0.004] [optim_t 0.122] [lr 0.001840] [CE 3.772 (3.944)] [KD 0.000 (0.000)]
2024-10-09 03:38:00,821 - Train: 42.99% [161350/375300]  [129.0/300.0] [batch_t 0.125 (0.118)] [data_t 0.005] [optim_t 0.120] [lr 0.001839] [CE 3.714 (3.957)] [KD 0.000 (0.000)]
2024-10-09 03:38:04,050 - ==> Total time: 5:37:41	 Eta: 7:27:38 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:38:09,576 - Train: 43.01% [161400/375300]  [129.0/300.0] [batch_t 0.111 (0.178)] [data_t 0.004] [optim_t 0.107] [lr 0.001839] [CE 3.342 (3.953)] [KD 0.000 (0.000)]
2024-10-09 03:38:15,952 - Train: 43.02% [161450/375300]  [129.1/300.0] [batch_t 0.126 (0.127)] [data_t 0.004] [optim_t 0.121] [lr 0.001838] [CE 4.053 (3.932)] [KD 0.000 (0.000)]
2024-10-09 03:38:21,933 - Train: 43.03% [161500/375300]  [129.1/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.001837] [CE 4.292 (3.949)] [KD 0.000 (0.000)]
2024-10-09 03:38:28,110 - Train: 43.05% [161550/375300]  [129.1/300.0] [batch_t 0.126 (0.123)] [data_t 0.004] [optim_t 0.121] [lr 0.001837] [CE 3.710 (3.898)] [KD 0.000 (0.000)]
2024-10-09 03:38:34,112 - Train: 43.06% [161600/375300]  [129.2/300.0] [batch_t 0.112 (0.120)] [data_t 0.004] [optim_t 0.108] [lr 0.001836] [CE 3.923 (3.928)] [KD 0.000 (0.000)]
2024-10-09 03:38:39,978 - Train: 43.07% [161650/375300]  [129.2/300.0] [batch_t 0.116 (0.117)] [data_t 0.004] [optim_t 0.111] [lr 0.001836] [CE 3.946 (3.887)] [KD 0.000 (0.000)]
2024-10-09 03:38:46,082 - Train: 43.09% [161700/375300]  [129.3/300.0] [batch_t 0.111 (0.122)] [data_t 0.004] [optim_t 0.107] [lr 0.001835] [CE 3.727 (3.890)] [KD 0.000 (0.000)]
2024-10-09 03:38:52,052 - Train: 43.10% [161750/375300]  [129.3/300.0] [batch_t 0.115 (0.119)] [data_t 0.004] [optim_t 0.111] [lr 0.001834] [CE 3.579 (3.909)] [KD 0.000 (0.000)]
2024-10-09 03:38:58,071 - Train: 43.11% [161800/375300]  [129.3/300.0] [batch_t 0.118 (0.120)] [data_t 0.004] [optim_t 0.113] [lr 0.001834] [CE 3.942 (3.914)] [KD 0.000 (0.000)]
2024-10-09 03:39:03,908 - Train: 43.13% [161850/375300]  [129.4/300.0] [batch_t 0.112 (0.117)] [data_t 0.004] [optim_t 0.107] [lr 0.001833] [CE 3.490 (3.983)] [KD 0.000 (0.000)]
2024-10-09 03:39:10,084 - Train: 43.14% [161900/375300]  [129.4/300.0] [batch_t 0.106 (0.123)] [data_t 0.004] [optim_t 0.102] [lr 0.001833] [CE 4.042 (3.953)] [KD 0.000 (0.000)]
2024-10-09 03:39:16,333 - Train: 43.15% [161950/375300]  [129.5/300.0] [batch_t 0.120 (0.125)] [data_t 0.004] [optim_t 0.116] [lr 0.001832] [CE 3.968 (3.950)] [KD 0.000 (0.000)]
2024-10-09 03:39:22,386 - Train: 43.17% [162000/375300]  [129.5/300.0] [batch_t 0.114 (0.121)] [data_t 0.004] [optim_t 0.110] [lr 0.001831] [CE 3.739 (3.938)] [KD 0.000 (0.000)]
2024-10-09 03:39:28,405 - Train: 43.18% [162050/375300]  [129.5/300.0] [batch_t 0.120 (0.120)] [data_t 0.004] [optim_t 0.115] [lr 0.001831] [CE 3.891 (3.949)] [KD 0.000 (0.000)]
2024-10-09 03:39:34,371 - Train: 43.19% [162100/375300]  [129.6/300.0] [batch_t 0.110 (0.119)] [data_t 0.004] [optim_t 0.105] [lr 0.001830] [CE 3.582 (3.859)] [KD 0.000 (0.000)]
2024-10-09 03:39:40,546 - Train: 43.21% [162150/375300]  [129.6/300.0] [batch_t 0.117 (0.123)] [data_t 0.004] [optim_t 0.113] [lr 0.001830] [CE 3.851 (3.938)] [KD 0.000 (0.000)]
2024-10-09 03:39:46,819 - Train: 43.22% [162200/375300]  [129.7/300.0] [batch_t 0.118 (0.125)] [data_t 0.004] [optim_t 0.114] [lr 0.001829] [CE 4.356 (3.974)] [KD 0.000 (0.000)]
2024-10-09 03:39:52,859 - Train: 43.23% [162250/375300]  [129.7/300.0] [batch_t 0.117 (0.121)] [data_t 0.004] [optim_t 0.113] [lr 0.001828] [CE 3.952 (3.984)] [KD 0.000 (0.000)]
2024-10-09 03:39:58,842 - Train: 43.25% [162300/375300]  [129.7/300.0] [batch_t 0.124 (0.120)] [data_t 0.004] [optim_t 0.120] [lr 0.001828] [CE 4.016 (3.956)] [KD 0.000 (0.000)]
2024-10-09 03:40:04,911 - Train: 43.26% [162350/375300]  [129.8/300.0] [batch_t 0.110 (0.121)] [data_t 0.004] [optim_t 0.106] [lr 0.001827] [CE 4.252 (3.908)] [KD 0.000 (0.000)]
2024-10-09 03:40:10,968 - Train: 43.27% [162400/375300]  [129.8/300.0] [batch_t 0.115 (0.121)] [data_t 0.004] [optim_t 0.111] [lr 0.001827] [CE 4.232 (3.921)] [KD 0.000 (0.000)]
2024-10-09 03:40:17,299 - Train: 43.29% [162450/375300]  [129.9/300.0] [batch_t 0.114 (0.127)] [data_t 0.004] [optim_t 0.110] [lr 0.001826] [CE 3.805 (3.901)] [KD 0.000 (0.000)]
2024-10-09 03:40:23,250 - Train: 43.30% [162500/375300]  [129.9/300.0] [batch_t 0.113 (0.119)] [data_t 0.004] [optim_t 0.109] [lr 0.001825] [CE 3.818 (3.953)] [KD 0.000 (0.000)]
2024-10-09 03:40:29,127 - Train: 43.31% [162550/375300]  [129.9/300.0] [batch_t 0.116 (0.117)] [data_t 0.004] [optim_t 0.112] [lr 0.001825] [CE 3.944 (3.904)] [KD 0.000 (0.000)]
2024-10-09 03:40:35,282 - Train: 43.33% [162600/375300]  [130.0/300.0] [batch_t 0.117 (0.123)] [data_t 0.004] [optim_t 0.112] [lr 0.001824] [CE 3.609 (3.943)] [KD 0.000 (0.000)]
2024-10-09 03:40:45,596 - Test (net): 100.00% [50/50] [batch_t 0.154 (0.128)] [top1_cnt  34162] [top5_cnt  44405] [top_all  50000]
2024-10-09 03:40:45,597 - net: 68.324 (88.810)
2024-10-09 03:40:52,263 - Test (net_E): 100.00% [50/50] [batch_t 0.027 (0.127)] [top1_cnt  37169] [top5_cnt  46078] [top_all  50000]
2024-10-09 03:40:52,263 - net_E: 74.338 (92.156)
2024-10-09 03:40:52,405 - Max [top1: 68.652 (epoch: 125)] [top1-ema: 74.338 (epoch: 130)]
2024-10-09 03:40:52,406 - ==> Total time: 5:40:30	 Eta: 7:25:16 	Logged in 'runs/mobilemamba/CLSTrainer_MobileMamba_B1_ImageFolderLMDB_20241008-220023'
2024-10-09 03:40:59,198 - Train: 43.34% [162650/375300]  [130.0/300.0] [batch_t 0.122 (0.138)] [data_t 0.004] [optim_t 0.118] [lr 0.001824] [CE 3.679 (3.917)] [KD 0.000 (0.000)]
2024-10-09 03:41:05,518 - Train: 43.35% [162700/375300]  [130.1/300.0] [batch_t 0.256 (0.126)] [data_t 0.004] [optim_t 0.252] [lr 0.001823] [CE 4.088 (3.945)] [KD 0.000 (0.000)]
2024-10-09 03:41:11,477 - Train: 43.37% [162750/375300]  [130.1/300.0] [batch_t 0.111 (0.119)] [data_t 0.004] [optim_t 0.107] [lr 0.001822] [CE 3.952 (3.869)] [KD 0.000 (0.000)]
2024-10-09 03:41:17,262 - Train: 43.38% [162800/375300]  [130.1/300.0] [batch_t 0.111 (0.116)] [data_t 0.004] [optim_t 0.107] [lr 0.001822] [CE 4.137 (3.961)] [KD 0.000 (0.000)]
